RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
459,7.95,0.00,9.27
460,7.95,0.00,8.83
461,7.96,0.00,9.45
462,7.96,0.00,8.75
463,7.98,0.00,9.27
464,8.08,0.00,9.80
465,8.06,0.00,10.78
466,8.08,0.00,10.44
467,8.08,0.00,9.70
468,8.08,0.00,10.00
469,8.09,0.00,10.89
470,8.15,0.00,10.67
471,8.13,0.00,10.33
472,8.13,0.00,9.40
473,8.13,0.00,8.73
474,8.13,0.00,9.00
475,8.22,0.00,8.64
476,8.24,0.00,8.36
477,8.31,0.00,9.00
478,8.31,0.00,9.30
479,8.31,0.00,8.73
480,8.31,0.00,9.00
481,8.31,0.00,8.42
482,8.31,0.00,8.67
483,8.29,0.00,9.27
484,8.29,0.00,8.75
485,8.29,0.00,8.23
486,8.29,0.00,7.79
487,8.29,0.00,8.15
488,8.29,0.00,8.92
489,8.27,0.00,8.75
490,8.27,0.00,8.23
491,8.27,0.00,7.71
492,8.27,0.00,7.40
493,8.26,0.00,7.20
494,8.26,0.00,7.13
495,8.24,0.00,6.93
496,8.24,0.00,6.56
497,8.24,0.00,6.69
498,8.24,0.00,6.75
499,8.24,0.00,7.00
500,8.24,0.00,7.19
501,8.25,0.00,6.94
502,8.25,0.00,7.06
503,8.33,0.00,6.81
504,8.33,0.00,6.47
505,8.33,0.00,6.59
506,8.30,0.00,6.41
507,8.30,0.00,6.29
508,8.29,0.00,6.18
509,8.31,0.00,6.00
510,8.29,0.00,6.31
511,8.40,0.00,6.06
512,8.40,0.00,5.94
513,8.40,0.00,5.82
514,8.41,0.00,5.71
515,8.41,0.00,5.65
516,8.39,0.00,5.53
517,8.50,0.00,5.69
518,8.52,0.00,5.87
519,8.53,0.00,6.14
520,8.53,0.00,6.54
521,8.52,0.00,6.23
522,8.52,0.00,6.07
523,8.56,0.00,6.23
524,8.73,0.00,6.00
525,8.73,0.00,6.75
526,8.74,0.00,6.58
527,8.94,0.00,6.33
528,8.95,0.00,6.08
529,8.95,0.00,6.25
530,9.08,0.00,6.55
531,9.08,0.00,6.25
532,9.12,0.00,6.08
533,9.36,0.00,5.75
534,9.36,0.00,5.46
535,9.39,0.00,5.67
536,9.39,0.00,5.54
537,9.39,0.00,5.29
538,9.50,0.00,5.38
539,9.50,0.00,5.29
540,9.48,0.00,5.07
541,9.48,0.00,4.87
542,9.51,0.00,4.67
543,9.51,0.00,4.56
544,9.51,0.00,4.69
545,9.75,0.00,4.44
546,9.74,0.00,4.38
547,9.73,0.00,4.60
548,9.70,0.00,4.86
549,9.70,0.00,5.07
550,9.83,0.00,5.15
551,9.86,0.00,5.08
552,9.86,0.00,5.31
553,9.95,0.00,5.00
554,9.95,0.00,4.71
555,9.95,0.00,4.79
556,9.95,0.00,5.00
557,9.95,0.00,4.79
558,9.95,0.00,4.73
559,9.95,0.00,4.86
560,9.95,0.00,4.93
561,9.95,0.00,4.80
562,9.95,0.00,4.62
563,9.95,0.00,4.41
564,10.00,0.00,4.44
