RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
623,31.07,54.14,1.00
624,31.00,54.24,1.00
625,31.18,54.12,1.00
626,31.18,54.12,1.50
627,31.35,54.01,1.00
628,31.28,54.11,1.00
629,31.22,54.20,1.00
630,31.15,54.30,1.00
631,31.15,54.30,1.00
632,31.09,54.39,1.00
633,31.02,54.49,1.00
634,31.19,54.37,0.00
635,31.13,54.47,0.00
636,31.06,54.56,0.00
637,31.00,54.66,0.00
638,30.93,54.75,0.00
639,30.87,54.85,0.00
640,30.87,54.85,1.00
641,30.81,54.94,1.00
642,30.81,54.94,1.50
643,30.81,54.94,1.67
644,30.98,54.83,1.50
645,31.14,54.71,1.00
646,31.08,54.81,1.00
647,31.02,54.90,1.00
648,31.02,54.90,1.00
649,30.95,54.99,1.00
650,30.89,55.08,1.00
651,30.83,55.17,1.00
652,30.77,55.26,1.00
653,30.70,55.35,1.00
654,30.64,55.44,1.00
655,30.58,55.53,1.00
656,30.52,55.62,1.00
657,30.46,55.71,1.00
658,30.46,55.71,1.50
659,30.46,55.71,1.50
660,30.62,55.60,1.00
661,30.56,55.69,1.00
662,30.56,55.69,1.50
663,30.50,55.78,1.50
664,30.44,55.86,1.50
665,30.60,55.75,1.00
666,30.54,55.84,1.00
667,30.48,55.93,1.00
668,30.42,56.02,1.00
669,30.36,56.10,1.00
670,30.30,56.19,1.00
671,30.24,56.27,1.00
672,30.18,56.36,1.00
673,30.12,56.45,1.00
674,30.07,56.53,1.00
675,30.01,56.61,1.00
676,30.17,56.50,0.00
677,30.11,56.59,0.00
678,30.05,56.67,0.00
679,29.99,56.76,0.00
680,29.94,56.84,0.00
681,29.88,56.92,0.00
682,29.82,57.01,0.00
683,29.82,57.01,0.00
684,29.82,57.01,0.00
685,29.82,57.01,3.00
686,29.98,56.90,1.00
687,30.14,56.79,0.00
688,30.08,56.87,0.00
689,30.08,56.87,3.00
690,30.24,56.76,0.00
691,30.19,56.84,0.00
692,30.19,56.84,1.00
693,30.13,56.93,1.00
694,30.13,56.93,1.00
695,30.07,57.01,1.00
696,30.07,57.01,2.00
697,30.23,56.90,1.00
698,30.39,56.79,1.00
699,30.33,56.87,1.00
700,30.28,56.95,1.00
701,30.22,57.04,1.00
702,30.16,57.12,1.00
703,30.11,57.20,1.00
704,30.05,57.28,1.00
705,29.99,57.36,1.00
706,29.94,57.43,1.00
707,29.88,57.51,1.00
708,29.83,57.59,1.00
709,29.77,57.67,1.00
710,29.93,57.56,0.00
711,29.93,57.56,2.00
712,30.09,57.46,0.00
713,30.03,57.54,0.00
714,30.03,57.54,0.00
715,30.03,57.54,0.00
716,29.98,57.61,0.00
717,29.92,57.69,0.00
718,29.87,57.77,0.00
719,29.81,57.85,0.00
720,29.81,57.85,0.00
721,29.76,57.92,0.00
722,29.70,58.00,0.00
723,29.65,58.08,0.00
724,29.65,58.08,0.00
725,29.60,58.15,0.00
726,29.60,58.15,1.00
727,29.54,58.23,1.00
728,29.49,58.30,1.00
729,29.44,58.38,1.00
730,29.59,58.27,0.00
731,29.54,58.35,0.00
732,29.54,58.35,0.00
733,29.48,58.42,0.00
734,29.43,58.50,0.00
735,29.38,58.57,0.00
736,29.33,58.65,0.00
737,29.27,58.72,0.00
738,29.27,58.72,0.00
739,29.22,58.79,0.00
740,29.17,58.87,0.00
741,29.12,58.94,0.00
742,29.07,59.01,0.00
743,29.02,59.08,0.00
744,28.96,59.15,0.00
745,28.96,59.15,4.00
746,28.96,59.15,4.00
747,29.12,59.05,2.00
748,29.06,59.12,2.00
749,29.06,59.12,2.00
750,29.06,59.12,2.00
751,29.01,59.19,2.00
752,29.17,59.09,0.00
753,29.12,59.16,0.00
754,29.06,59.23,0.00
755,29.06,59.23,3.00
756,29.22,59.13,1.00
757,29.16,59.20,1.00
758,29.16,59.20,1.00
759,29.16,59.20,2.00
760,29.32,59.10,1.00
761,29.32,59.10,1.00
762,29.27,59.17,1.00
763,29.22,59.24,1.00
764,29.17,59.31,1.00
765,29.12,59.38,1.00
766,29.12,59.38,1.00
767,29.07,59.45,1.00
768,29.07,59.45,1.00
769,29.07,59.45,1.00
770,29.07,59.45,1.00
771,29.02,59.52,1.00
772,28.97,59.59,1.00
773,28.92,59.66,1.00
774,28.87,59.73,1.00
775,29.02,59.63,1.00
776,29.02,59.63,1.00
777,28.97,59.69,1.00
778,28.97,59.69,1.00
779,28.92,59.76,1.00
780,28.87,59.83,1.00
