RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
405,26.92,36.98,1.00
406,26.92,36.98,2.50
407,27.15,36.86,1.00
408,27.06,37.06,1.00
409,26.98,37.26,1.00
410,26.98,37.26,1.00
411,26.89,37.46,1.00
412,26.81,37.66,1.00
413,26.72,37.85,1.00
414,26.64,38.05,1.00
415,26.55,38.24,1.00
416,26.55,38.24,1.00
417,26.78,38.12,1.00
418,26.78,38.12,2.50
419,26.90,38.01,1.00
420,26.90,38.01,1.00
421,26.82,38.20,1.00
422,26.82,38.20,1.00
423,26.74,38.39,1.00
424,26.65,38.58,1.00
425,26.65,38.58,1.50
426,26.91,38.46,1.00
427,27.16,38.34,0.00
428,27.16,38.34,2.00
429,27.16,38.34,2.00
430,27.08,38.53,2.00
431,26.99,38.72,2.00
432,27.13,38.60,0.00
433,27.13,38.60,0.00
434,27.05,38.79,0.00
435,26.97,38.97,0.00
436,26.89,39.16,0.00
437,26.81,39.34,0.00
438,26.81,39.34,0.00
439,26.73,39.52,0.00
440,26.65,39.70,0.00
441,26.57,39.88,0.00
442,26.49,40.06,0.00
443,26.49,40.06,0.00
444,26.49,40.06,0.00
445,26.49,40.06,0.00
446,26.41,40.24,0.00
447,26.41,40.24,0.00
448,26.33,40.41,0.00
449,26.26,40.59,0.00
450,26.18,40.76,0.00
451,26.10,40.94,0.00
452,26.03,41.11,0.00
453,26.03,41.11,3.00
454,26.04,40.99,0.00
455,26.04,40.99,0.00
456,25.97,41.16,0.00
457,25.89,41.33,0.00
458,25.82,41.50,0.00
459,25.82,41.50,0.00
460,25.74,41.67,0.00
461,25.67,41.83,0.00
462,25.60,42.00,0.00
463,25.52,42.17,0.00
464,25.52,42.17,0.00
465,25.52,42.17,0.00
466,25.45,42.33,0.00
467,25.38,42.49,0.00
468,25.38,42.49,2.00
469,25.31,42.66,2.00
470,25.31,42.66,2.00
471,25.36,42.54,0.00
472,25.29,42.70,0.00
473,25.22,42.86,0.00
474,25.22,42.86,1.00
475,25.15,43.02,1.00
476,25.08,43.18,1.00
477,25.01,43.33,1.00
478,24.94,43.49,1.00
479,24.87,43.65,1.00
480,24.80,43.80,1.00
481,24.74,43.96,1.00
482,24.74,43.96,1.50
483,24.72,43.84,2.00
484,24.66,43.99,2.00
485,24.59,44.14,2.00
486,24.52,44.29,2.00
487,24.46,44.44,2.00
488,24.46,44.44,2.00
489,24.45,44.32,1.50
490,24.39,44.47,1.50
491,24.39,44.47,1.50
492,24.39,44.47,1.50
493,24.39,44.47,1.50
494,24.32,44.62,1.50
495,24.32,44.62,2.33
496,24.30,44.50,2.00
497,24.28,44.39,1.67
498,24.21,44.53,1.67
499,24.19,44.41,1.50
500,24.20,44.30,2.00
501,24.32,44.18,0.00
502,24.26,44.33,0.00
503,24.19,44.47,0.00
504,24.13,44.62,0.00
505,24.13,44.62,0.00
506,24.07,44.76,0.00
507,24.00,44.91,0.00
508,23.94,45.05,0.00
509,23.88,45.19,0.00
510,23.82,45.34,0.00
511,23.75,45.48,0.00
512,23.69,45.62,0.00
513,23.63,45.76,0.00
514,23.57,45.90,0.00
515,23.51,46.04,0.00
516,23.45,46.17,0.00
517,23.39,46.31,0.00
518,23.39,46.31,0.00
519,23.33,46.45,0.00
520,23.33,46.45,0.00
521,23.27,46.58,0.00
522,23.27,46.58,2.00
523,23.21,46.72,2.00
524,23.28,46.60,0.00
525,23.22,46.73,0.00
526,23.16,46.87,0.00
527,23.10,47.00,0.00
528,23.04,47.13,0.00
529,22.99,47.26,0.00
530,22.99,47.26,2.00
531,22.93,47.39,2.00
532,22.98,47.28,0.00
533,22.93,47.41,0.00
534,22.93,47.41,1.00
535,22.93,47.41,1.00
536,22.87,47.54,1.00
537,22.85,47.42,0.00
538,22.79,47.55,0.00
539,22.74,47.68,0.00
540,22.68,47.80,0.00
541,22.63,47.93,0.00
542,22.57,48.06,0.00
543,22.52,48.18,0.00
544,22.52,48.18,0.00
545,22.52,48.18,1.00
546,22.52,48.18,1.50
547,22.53,48.07,2.00
548,22.53,48.07,2.50
549,22.56,47.95,2.00
550,22.50,48.08,2.00
551,22.71,47.96,0.00
552,22.66,48.09,0.00
553,22.60,48.21,0.00
554,22.55,48.33,0.00
555,22.55,48.33,0.00
556,22.49,48.46,0.00
557,22.44,48.58,0.00
558,22.39,48.70,0.00
559,22.33,48.82,0.00
560,22.33,48.82,0.00
561,22.28,48.94,0.00
562,22.23,49.06,0.00
563,22.18,49.18,0.00
564,22.18,49.18,2.00
565,22.26,49.07,0.00
566,22.21,49.18,0.00
567,22.16,49.30,0.00
568,22.11,49.42,0.00
569,22.06,49.54,0.00
570,22.06,49.54,0.00
571,22.06,49.54,0.00
572,22.00,49.65,0.00
573,21.95,49.77,0.00
574,21.90,49.89,0.00
575,21.85,50.00,0.00
576,21.80,50.11,0.00
577,21.75,50.23,0.00
578,21.75,50.23,2.00
579,21.75,50.23,2.00
580,21.70,50.34,2.00
581,21.65,50.45,2.00
582,21.61,50.57,2.00
583,21.61,50.57,1.50
584,21.56,50.68,1.50
585,21.51,50.79,1.50
586,21.46,50.90,1.50
587,21.46,50.90,1.50
588,21.62,50.79,1.00
589,21.57,50.90,1.00
590,21.53,51.01,1.00
591,21.48,51.12,1.00
592,21.43,51.22,1.00
593,21.38,51.33,1.00
594,21.38,51.33,1.00
595,21.33,51.44,1.00
596,21.29,51.55,1.00
597,21.24,51.66,1.00
598,21.24,51.66,1.50
599,21.19,51.76,1.50
600,21.15,51.87,1.50
601,21.10,51.97,1.50
602,21.30,51.86,1.00
603,21.26,51.97,1.00
604,21.21,52.07,1.00
605,21.21,52.07,1.00
606,21.17,52.17,1.00
607,21.12,52.28,1.00
608,21.12,52.28,1.00
609,21.07,52.38,1.00
610,21.07,52.38,1.00
611,21.03,52.48,1.00
612,20.98,52.59,1.00
613,20.94,52.69,1.00
614,20.94,52.69,1.67
