RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
546,40.70,0.00,6.36
547,40.83,0.00,6.90
548,40.96,0.00,7.56
549,40.96,0.00,7.10
550,41.09,0.00,6.70
551,41.22,0.00,7.33
552,41.22,0.00,6.90
553,41.35,0.00,6.50
554,41.35,0.00,6.60
555,41.35,0.00,6.09
556,41.35,0.00,5.83
557,41.48,0.00,6.09
558,41.48,0.00,5.92
559,41.61,0.00,6.18
560,41.61,0.00,6.27
561,41.61,0.00,6.00
562,41.61,0.00,5.69
563,41.61,0.00,5.36
564,41.74,0.00,5.46
565,41.74,0.00,5.29
566,41.74,0.00,5.43
567,41.86,0.00,5.69
568,41.86,0.00,5.50
569,41.86,0.00,5.33
570,41.86,0.00,5.19
571,41.98,0.00,5.33
572,42.10,0.00,5.57
573,42.10,0.00,5.40
574,42.10,0.00,5.25
575,42.22,0.00,5.00
576,42.22,0.00,5.53
577,42.33,0.00,5.27
578,42.33,0.00,5.33
579,42.33,0.00,5.19
580,42.44,0.00,4.94
581,42.44,0.00,4.88
582,42.44,0.00,5.06
583,42.44,0.00,5.12
584,42.55,0.00,5.25
585,42.55,0.00,5.12
586,42.66,0.00,5.19
587,42.66,0.00,5.44
588,42.66,0.00,5.29
589,42.66,0.00,5.53
590,42.77,0.00,5.75
591,42.87,0.00,6.00
592,42.97,0.00,6.14
593,43.07,0.00,5.86
594,43.07,0.00,6.54
595,43.07,0.00,6.69
596,43.07,0.00,6.50
597,43.16,0.00,6.85
598,43.26,0.00,7.08
599,43.35,0.00,6.75
600,43.35,0.00,6.31
601,43.35,0.00,7.00
602,43.44,0.00,6.83
603,43.44,0.00,7.17
604,43.53,0.00,6.83
605,43.53,0.00,6.46
606,43.53,0.00,6.77
607,43.53,0.00,6.57
608,43.62,0.00,6.77
609,43.70,0.00,6.46
610,43.70,0.00,6.62
611,43.70,0.00,6.36
612,43.79,0.00,6.62
613,43.88,0.00,7.00
614,43.96,0.00,7.55
615,44.05,0.00,8.00
616,44.05,0.00,8.40
617,44.13,0.00,8.00
618,44.13,0.00,7.36
619,44.13,0.00,6.92
620,44.13,0.00,6.69
621,44.22,0.00,7.08
622,44.30,0.00,6.92
623,44.30,0.00,6.69
624,44.39,0.00,6.54
625,44.39,0.00,7.33
626,44.39,0.00,6.92
627,44.47,0.00,7.33
628,44.47,0.00,7.50
629,44.47,0.00,7.23
630,44.47,0.00,6.93
631,44.47,0.00,7.62
632,44.47,0.00,7.92
633,44.54,0.00,8.50
634,44.61,0.00,8.91
635,44.68,0.00,8.73
636,44.76,0.00,9.20
637,44.76,0.00,8.73
638,44.83,0.00,9.30
639,44.83,0.00,8.55
640,44.90,0.00,9.10
641,44.90,0.00,8.45
642,44.97,0.00,8.18
643,44.97,0.00,7.67
644,44.97,0.00,7.38
645,45.05,0.00,7.83
646,45.05,0.00,7.54
647,45.05,0.00,7.21
648,45.05,0.00,8.08
649,45.05,0.00,7.64
650,45.05,0.00,7.27
651,45.11,0.00,7.64
652,45.18,0.00,8.00
653,45.25,0.00,8.50
654,45.31,0.00,9.18
655,45.31,0.00,9.45
656,45.31,0.00,8.92
657,45.31,0.00,9.08
658,45.38,0.00,9.73
659,45.38,0.00,9.08
660,45.44,0.00,9.55
661,45.50,0.00,10.40
662,45.56,0.00,10.00
663,45.56,0.00,9.27
664,45.56,0.00,8.75
665,45.62,0.00,8.42
666,45.62,0.00,7.92
667,45.62,0.00,8.23
668,45.68,0.00,8.67
669,45.74,0.00,9.18
670,45.74,0.00,8.50
671,45.80,0.00,8.17
672,45.80,0.00,7.85
673,45.80,0.00,7.36
674,45.80,0.00,7.07
675,45.80,0.00,7.33
676,45.86,0.00,7.57
677,45.86,0.00,7.64
678,45.92,0.00,8.15
679,45.92,0.00,8.46
680,45.92,0.00,8.77
681,45.97,0.00,9.33
682,45.97,0.00,8.92
683,46.02,0.00,9.50
684,46.08,0.00,10.27
685,46.08,0.00,10.64
686,46.12,0.00,11.30
687,46.17,0.00,10.90
688,46.22,0.00,10.50
689,46.28,0.00,11.44
690,46.33,0.00,12.62
691,46.38,0.00,12.38
692,46.38,0.00,11.44
693,46.38,0.00,10.50
694,46.38,0.00,9.64
695,46.38,0.00,10.00
696,46.43,0.00,10.80
697,46.43,0.00,11.10
698,46.43,0.00,11.50
699,46.43,0.00,11.70
700,46.48,0.00,12.67
701,46.52,0.00,12.22
702,46.52,0.00,11.10
703,46.52,0.00,10.27
704,46.57,0.00,9.91
705,46.62,0.00,9.55
