RequestNum,AvgNodesTraversed,FailureRate,AvgExtFragSize
991,13.66,63.61,1.00
992,13.66,63.61,1.00
993,13.66,63.61,1.00
994,13.65,63.53,1.00
995,13.65,63.53,2.50
996,13.66,63.44,1.50
997,13.64,63.49,1.50
998,13.62,63.54,1.50
999,13.68,63.45,2.00
1000,13.68,63.45,2.00
1001,13.76,63.37,1.00
1002,13.74,63.42,1.00
1003,13.72,63.47,1.00
1004,13.87,63.38,0.00
1005,13.85,63.43,0.00
1006,13.84,63.48,0.00
1007,13.84,63.48,0.00
1008,13.82,63.53,0.00
1009,13.80,63.58,0.00
1010,13.78,63.62,0.00
1011,13.76,63.67,0.00
1012,13.74,63.72,0.00
1013,13.74,63.72,1.00
1014,13.86,63.64,0.00
1015,13.85,63.68,0.00
1016,13.85,63.68,1.00
1017,13.85,63.68,1.00
1018,13.83,63.73,1.00
1019,13.81,63.78,1.00
1020,13.90,63.70,0.00
1021,13.88,63.74,0.00
1022,13.88,63.74,0.00
1023,13.86,63.79,0.00
1024,13.85,63.84,0.00
1025,13.85,63.84,1.00
1026,13.83,63.89,1.00
1027,13.81,63.93,1.00
1028,13.85,63.85,0.00
1029,13.83,63.90,0.00
1030,13.83,63.90,0.00
1031,13.81,63.94,0.00
1032,13.79,63.99,0.00
1033,13.77,64.04,0.00
1034,13.76,64.08,0.00
1035,13.74,64.13,0.00
1036,13.72,64.18,0.00
1037,13.72,64.18,0.00
1038,13.70,64.22,0.00
1039,13.69,64.27,0.00
1040,13.67,64.31,0.00
1041,13.65,64.36,0.00
1042,13.63,64.40,0.00
1043,13.62,64.45,0.00
1044,13.62,64.45,0.00
1045,13.62,64.45,0.00
1046,13.62,64.45,0.00
1047,13.60,64.50,0.00
1048,13.58,64.54,0.00
1049,13.56,64.59,0.00
1050,13.56,64.59,0.00
1051,13.55,64.63,0.00
1052,13.55,64.63,0.00
1053,13.55,64.63,0.00
1054,13.55,64.63,0.00
1055,13.53,64.68,0.00
1056,13.51,64.72,0.00
1057,13.49,64.77,0.00
1058,13.49,64.77,0.00
1059,13.49,64.77,0.00
1060,13.49,64.77,3.00
1061,13.53,64.68,2.00
1062,13.68,64.60,0.00
1063,13.66,64.65,0.00
1064,13.64,64.69,0.00
1065,13.63,64.74,0.00
1066,13.61,64.78,0.00
1067,13.61,64.78,0.00
1068,13.59,64.82,0.00
1069,13.58,64.87,0.00
1070,13.56,64.91,0.00
1071,13.54,64.96,0.00
1072,13.54,64.96,0.00
1073,13.53,65.00,0.00
1074,13.53,65.00,0.00
1075,13.51,65.04,0.00
1076,13.49,65.09,0.00
1077,13.47,65.13,0.00
1078,13.47,65.13,1.00
1079,13.46,65.17,1.00
1080,13.44,65.22,1.00
1081,13.42,65.26,1.00
1082,13.41,65.30,1.00
1083,13.39,65.35,1.00
1084,13.37,65.39,1.00
1085,13.36,65.43,1.00
1086,13.34,65.47,1.00
1087,13.34,65.47,1.50
1088,13.45,65.39,2.00
1089,13.45,65.31,1.00
1090,13.60,65.23,0.00
1091,13.58,65.28,0.00
1092,13.58,65.28,0.00
1093,13.56,65.32,0.00
1094,13.55,65.36,0.00
1095,13.55,65.36,0.00
1096,13.53,65.40,0.00
1097,13.51,65.45,0.00
1098,13.50,65.49,0.00
1099,13.50,65.49,0.00
1100,13.48,65.53,0.00
1101,13.48,65.53,0.00
1102,13.48,65.53,0.00
1103,13.48,65.53,0.00
1104,13.48,65.53,0.00
1105,13.46,65.57,0.00
1106,13.45,65.61,0.00
1107,13.45,65.61,0.00
1108,13.43,65.66,0.00
1109,13.43,65.66,0.00
1110,13.42,65.70,0.00
1111,13.40,65.74,0.00
1112,13.38,65.78,0.00
1113,13.38,65.78,0.00
1114,13.37,65.82,0.00
1115,13.37,65.82,0.00
1116,13.35,65.86,0.00
1117,13.33,65.90,0.00
1118,13.32,65.94,0.00
1119,13.30,65.99,0.00
1120,13.29,66.03,0.00
1121,13.27,66.07,0.00
1122,13.26,66.11,0.00
1123,13.24,66.15,0.00
1124,13.22,66.19,0.00
1125,13.21,66.23,0.00
1126,13.19,66.27,0.00
1127,13.18,66.31,0.00
1128,13.16,66.35,0.00
1129,13.14,66.39,0.00
1130,13.13,66.43,0.00
1131,13.11,66.47,0.00
1132,13.10,66.51,0.00
1133,13.08,66.55,0.00
1134,13.07,66.59,0.00
1135,13.05,66.63,0.00
1136,13.04,66.67,0.00
1137,13.02,66.71,0.00
1138,13.01,66.75,0.00
1139,12.99,66.78,0.00
1140,12.98,66.82,0.00
1141,12.96,66.86,0.00
1142,12.95,66.90,0.00
1143,12.95,66.90,0.00
1144,12.93,66.94,0.00
1145,12.93,66.94,0.00
1146,12.93,66.94,0.00
1147,12.91,66.98,0.00
1148,12.91,66.98,0.00
1149,12.90,67.02,0.00
1150,12.90,67.02,3.00
1151,13.03,66.94,2.00
1152,13.17,66.86,0.00
1153,13.15,66.90,0.00
1154,13.15,66.90,0.00
1155,13.14,66.94,0.00
1156,13.12,66.98,0.00
1157,13.11,67.01,0.00
1158,13.09,67.05,0.00
1159,13.09,67.05,0.00
1160,13.09,67.05,2.00
1161,13.08,66.97,0.00
1162,13.07,67.01,0.00
1163,13.05,67.05,0.00
1164,13.04,67.09,0.00
1165,13.02,67.13,0.00
1166,13.01,67.16,0.00
1167,12.99,67.20,0.00
1168,12.98,67.24,0.00
1169,12.98,67.24,2.00
1170,12.98,67.24,2.00
1171,12.98,67.24,2.00
1172,12.98,67.24,1.50
1173,13.00,67.16,1.00
1174,12.99,67.20,1.00
1175,12.99,67.20,1.00
1176,12.97,67.24,1.00
1177,12.96,67.27,1.00
1178,12.95,67.31,1.00
1179,12.95,67.31,1.00
1180,12.93,67.35,1.00
1181,12.93,67.35,1.00
1182,12.99,67.27,0.00
1183,12.98,67.31,0.00
1184,12.96,67.35,0.00
1185,12.95,67.38,0.00
1186,12.95,67.38,0.00
1187,12.95,67.38,0.00
1188,12.93,67.42,0.00
1189,12.92,67.46,0.00
1190,12.90,67.49,0.00
1191,12.90,67.49,0.00
1192,12.89,67.53,0.00
1193,12.88,67.57,0.00
1194,12.86,67.60,0.00
1195,12.86,67.60,0.00
1196,12.86,67.60,0.00
1197,12.85,67.64,0.00
1198,12.83,67.68,0.00
1199,12.82,67.71,0.00
1200,12.80,67.75,0.00
1201,12.79,67.79,0.00
1202,12.79,67.79,0.00
1203,12.79,67.79,0.00
1204,12.79,67.79,3.00
1205,12.84,67.71,2.00
1206,12.97,67.63,0.00
1207,12.96,67.67,0.00
1208,12.94,67.71,0.00
1209,12.94,67.71,2.00
1210,12.93,67.74,2.00
1211,12.91,67.78,2.00
1212,12.91,67.78,2.00
1213,12.90,67.81,2.00
1214,12.90,67.81,2.00
1215,12.89,67.85,2.00
1216,12.87,67.88,2.00
1217,12.98,67.81,0.00
1218,12.98,67.81,0.00
1219,12.97,67.85,0.00
1220,12.95,67.88,0.00
1221,12.95,67.88,0.00
1222,12.94,67.92,0.00
1223,12.92,67.95,0.00
1224,12.91,67.99,0.00
1225,12.90,68.02,0.00
1226,12.90,68.02,0.00
1227,12.88,68.06,0.00
1228,12.87,68.09,0.00
1229,12.85,68.13,0.00
1230,12.84,68.16,0.00
1231,12.83,68.20,0.00
1232,12.81,68.23,0.00
1233,12.80,68.27,0.00
1234,12.78,68.30,0.00
1235,12.77,68.34,0.00
1236,12.76,68.37,0.00
1237,12.74,68.40,0.00
1238,12.73,68.44,0.00
1239,12.71,68.47,0.00
1240,12.70,68.51,0.00
1241,12.69,68.54,0.00
1242,12.67,68.57,0.00
1243,12.66,68.61,0.00
1244,12.65,68.64,0.00
1245,12.63,68.68,0.00
1246,12.62,68.71,0.00
1247,12.60,68.74,0.00
1248,12.59,68.78,0.00
1249,12.59,68.78,0.00
1250,12.58,68.81,0.00
1251,12.58,68.81,3.00
1252,12.67,68.74,1.00
1253,12.66,68.77,1.00
1254,12.64,68.80,1.00
1255,12.63,68.84,1.00
1256,12.63,68.84,1.00
1257,12.76,68.76,0.00
1258,12.76,68.76,0.00
1259,12.74,68.80,0.00
1260,12.73,68.83,0.00
1261,12.72,68.86,0.00
1262,12.72,68.86,0.00
1263,12.70,68.90,0.00
1264,12.69,68.93,0.00
1265,12.69,68.93,0.00
1266,12.68,68.96,0.00
1267,12.68,68.96,2.00
1268,12.66,68.99,2.00
1269,12.75,68.92,0.00
1270,12.73,68.95,0.00
1271,12.73,68.95,0.00
1272,12.73,68.95,0.00
1273,12.72,68.99,0.00
1274,12.71,69.02,0.00
1275,12.71,69.02,2.00
1276,12.69,69.05,2.00
1277,12.69,69.05,2.00
1278,12.68,69.09,2.00
1279,12.72,69.01,1.50
1280,12.71,69.05,1.50
1281,12.78,68.97,1.00
1282,12.77,69.01,1.00
1283,12.75,69.04,1.00
1284,12.75,69.04,1.00
1285,12.74,69.07,1.00
1286,12.74,69.07,1.00
1287,12.74,69.07,1.00
1288,12.74,69.07,1.00
1289,12.73,69.10,1.00
1290,12.71,69.13,1.00
1291,12.70,69.17,1.00
1292,12.69,69.20,1.00
1293,12.67,69.23,1.00
1294,12.67,69.23,1.33
1295,12.80,69.16,1.00
1296,12.78,69.19,1.00
1297,12.77,69.22,1.00
1298,12.76,69.25,1.00
1299,12.75,69.18,1.00
1300,12.73,69.21,1.00
1301,12.72,69.25,1.00
1302,12.71,69.28,1.00
1303,12.69,69.31,1.00
1304,12.68,69.34,1.00
1305,12.67,69.37,1.00
1306,12.67,69.37,1.00
1307,12.66,69.40,1.00
1308,12.69,69.33,0.00
1309,12.67,69.36,0.00
1310,12.66,69.40,0.00
1311,12.65,69.43,0.00
1312,12.63,69.46,0.00
1313,12.62,69.49,0.00
1314,12.61,69.52,0.00
1315,12.60,69.55,0.00
1316,12.58,69.58,0.00
1317,12.58,69.58,0.00
1318,12.57,69.61,0.00
1319,12.56,69.64,0.00
1320,12.54,69.68,0.00
1321,12.53,69.71,0.00
1322,12.53,69.71,0.00
1323,12.52,69.74,0.00
1324,12.51,69.77,0.00
1325,12.51,69.77,0.00
1326,12.49,69.80,0.00
1327,12.48,69.83,0.00
1328,12.47,69.86,0.00
1329,12.46,69.89,0.00
1330,12.44,69.92,0.00
1331,12.44,69.92,0.00
1332,12.44,69.92,0.00
1333,12.43,69.95,0.00
1334,12.43,69.95,3.00
1335,12.43,69.88,1.00
1336,12.42,69.91,1.00
1337,12.41,69.94,1.00
1338,12.39,69.97,1.00
1339,12.38,70.00,1.00
1340,12.37,70.03,1.00
1341,12.49,69.96,0.00
1342,12.48,69.99,0.00
1343,12.47,70.02,0.00
1344,12.45,70.05,0.00
1345,12.44,70.08,0.00
1346,12.43,70.11,0.00
1347,12.42,70.14,0.00
1348,12.40,70.17,0.00
1349,12.39,70.20,0.00
1350,12.38,70.23,0.00
1351,12.37,70.26,0.00
1352,12.35,70.29,0.00
1353,12.35,70.29,0.00
1354,12.35,70.29,0.00
1355,12.34,70.32,0.00
1356,12.34,70.32,0.00
1357,12.33,70.34,0.00
1358,12.33,70.34,0.00
1359,12.32,70.37,0.00
1360,12.31,70.40,0.00
1361,12.29,70.43,0.00
1362,12.28,70.46,0.00
1363,12.28,70.46,2.00
1364,12.27,70.49,2.00
1365,12.27,70.42,0.00
1366,12.26,70.45,0.00
1367,12.25,70.48,0.00
1368,12.25,70.48,3.00
1369,12.25,70.48,2.50
1370,12.23,70.51,2.50
1371,12.23,70.44,1.50
1372,12.21,70.47,1.50
1373,12.20,70.50,1.50
1374,12.24,70.43,1.00
1375,12.31,70.36,0.00
1376,12.31,70.36,0.00
1377,12.30,70.39,0.00
1378,12.29,70.42,0.00
1379,12.28,70.45,0.00
1380,12.28,70.45,0.00
1381,12.26,70.47,0.00
1382,12.25,70.50,0.00
1383,12.24,70.53,0.00
1384,12.23,70.56,0.00
1385,12.22,70.59,0.00
1386,12.22,70.59,0.00
1387,12.21,70.62,0.00
1388,12.19,70.64,0.00
1389,12.18,70.67,0.00
1390,12.17,70.70,0.00
1391,12.17,70.70,0.00
1392,12.16,70.73,0.00
1393,12.15,70.76,0.00
1394,12.14,70.79,0.00
1395,12.14,70.79,0.00
1396,12.12,70.81,0.00
1397,12.11,70.84,0.00
1398,12.10,70.87,0.00
1399,12.09,70.90,0.00
1400,12.08,70.92,0.00
1401,12.07,70.95,0.00
1402,12.07,70.95,0.00
1403,12.05,70.98,0.00
1404,12.04,71.01,0.00
1405,12.03,71.04,0.00
1406,12.03,71.04,0.00
1407,12.02,71.06,0.00
1408,12.02,71.06,3.00
1409,12.14,71.00,0.00
1410,12.12,71.02,0.00
1411,12.11,71.05,0.00
1412,12.10,71.08,0.00
1413,12.09,71.10,0.00
1414,12.09,71.10,0.00
1415,12.09,71.10,0.00
1416,12.08,71.13,0.00
1417,12.08,71.13,0.00
1418,12.07,71.16,0.00
1419,12.07,71.16,0.00
1420,12.06,71.19,0.00
1421,12.04,71.21,0.00
1422,12.03,71.24,0.00
1423,12.02,71.27,0.00
1424,12.01,71.29,0.00
1425,12.00,71.32,0.00
1426,11.99,71.35,0.00
1427,11.98,71.38,0.00
1428,11.97,71.40,0.00
1429,11.95,71.43,0.00
1430,11.94,71.46,0.00
1431,11.93,71.48,0.00
1432,11.92,71.51,0.00
1433,11.91,71.53,0.00
1434,11.90,71.56,0.00
1435,11.89,71.59,0.00
1436,11.89,71.59,0.00
1437,11.88,71.61,0.00
1438,11.87,71.64,0.00
1439,11.85,71.67,0.00
1440,11.84,71.69,0.00
1441,11.83,71.72,0.00
1442,11.83,71.72,0.00
1443,11.83,71.72,0.00
1444,11.82,71.75,0.00
1445,11.82,71.75,0.00
1446,11.81,71.77,0.00
1447,11.81,71.77,0.00
1448,11.80,71.80,0.00
1449,11.79,71.82,0.00
1450,11.78,71.85,0.00
1451,11.78,71.85,0.00
1452,11.78,71.85,0.00
1453,11.77,71.88,0.00
1454,11.77,71.88,0.00
1455,11.77,71.88,0.00
1456,11.76,71.90,0.00
1457,11.75,71.93,0.00
1458,11.74,71.95,0.00
1459,11.74,71.95,0.00
1460,11.72,71.98,0.00
1461,11.71,72.00,0.00
1462,11.70,72.03,0.00
1463,11.69,72.05,0.00
1464,11.68,72.08,0.00
1465,11.67,72.11,0.00
1466,11.66,72.13,0.00
1467,11.65,72.16,0.00
1468,11.64,72.18,0.00
1469,11.63,72.21,0.00
1470,11.62,72.23,0.00
1471,11.61,72.26,0.00
1472,11.60,72.28,0.00
1473,11.59,72.31,0.00
1474,11.58,72.33,0.00
1475,11.57,72.36,0.00
1476,11.56,72.38,0.00
1477,11.54,72.41,0.00
1478,11.53,72.43,0.00
1479,11.52,72.46,0.00
1480,11.51,72.48,0.00
1481,11.50,72.51,0.00
1482,11.49,72.53,0.00
1483,11.48,72.56,0.00
1484,11.48,72.56,2.00
1485,11.47,72.58,2.00
1486,11.47,72.58,1.50
1487,11.47,72.58,1.50
1488,11.56,72.52,1.00
1489,11.55,72.54,1.00
1490,11.54,72.56,1.00
1491,11.54,72.56,1.00
1492,11.54,72.56,1.50
1493,11.57,72.50,1.00
1494,11.56,72.52,1.00
1495,11.55,72.55,1.00
1496,11.54,72.57,1.00
1497,11.56,72.51,0.00
1498,11.55,72.53,0.00
1499,11.54,72.56,0.00
1500,11.53,72.58,0.00
1501,11.52,72.61,0.00
1502,11.51,72.63,0.00
1503,11.50,72.65,0.00
1504,11.50,72.65,0.00
1505,11.49,72.68,0.00
1506,11.49,72.68,0.00
1507,11.48,72.70,0.00
1508,11.48,72.70,0.00
1509,11.48,72.70,0.00
1510,11.47,72.73,0.00
1511,11.46,72.75,0.00
1512,11.46,72.75,0.00
1513,11.45,72.78,0.00
1514,11.45,72.78,0.00
1515,11.44,72.80,0.00
1516,11.43,72.82,0.00
1517,11.43,72.82,0.00
1518,11.42,72.85,0.00
1519,11.41,72.87,0.00
1520,11.40,72.89,0.00
1521,11.39,72.92,0.00
1522,11.38,72.94,0.00
1523,11.37,72.97,0.00
1524,11.37,72.97,0.00
1525,11.36,72.99,0.00
1526,11.35,73.01,0.00
1527,11.34,73.04,0.00
1528,11.33,73.06,0.00
1529,11.32,73.08,0.00
1530,11.31,73.11,0.00
1531,11.30,73.13,0.00
1532,11.29,73.15,0.00
1533,11.29,73.15,0.00
1534,11.29,73.15,0.00
1535,11.28,73.18,0.00
1536,11.28,73.18,1.00
1537,11.33,73.11,0.00
1538,11.32,73.14,0.00
1539,11.31,73.16,0.00
1540,11.30,73.18,0.00
1541,11.29,73.21,0.00
1542,11.29,73.21,0.00
1543,11.29,73.21,0.00
1544,11.28,73.23,0.00
1545,11.27,73.25,0.00
1546,11.27,73.25,0.00
1547,11.27,73.25,0.00
1548,11.26,73.28,0.00
1549,11.25,73.30,0.00
1550,11.24,73.32,0.00
1551,11.23,73.34,0.00
1552,11.22,73.37,0.00
1553,11.21,73.39,0.00
1554,11.21,73.39,0.00
1555,11.20,73.41,0.00
1556,11.19,73.44,0.00
1557,11.18,73.46,0.00
1558,11.17,73.48,0.00
1559,11.17,73.48,0.00
1560,11.16,73.50,0.00
1561,11.15,73.53,0.00
1562,11.14,73.55,0.00
1563,11.13,73.57,0.00
1564,11.13,73.57,0.00
1565,11.12,73.59,0.00
1566,11.11,73.62,0.00
1567,11.11,73.64,0.00
1568,11.10,73.66,0.00
1569,11.09,73.68,0.00
1570,11.08,73.71,0.00
1571,11.07,73.73,0.00
1572,11.07,73.73,0.00
1573,11.06,73.75,0.00
1574,11.06,73.75,0.00
1575,11.05,73.77,0.00
1576,11.05,73.77,0.00
1577,11.04,73.80,0.00
1578,11.03,73.82,0.00
1579,11.02,73.84,0.00
1580,11.02,73.84,0.00
1581,11.02,73.84,0.00
1582,11.02,73.84,0.00
1583,11.01,73.86,0.00
1584,11.00,73.88,0.00
1585,10.99,73.91,0.00
1586,10.98,73.93,0.00
1587,10.97,73.95,0.00
1588,10.97,73.95,1.00
1589,10.97,73.97,1.00
1590,11.05,73.91,0.00
1591,11.05,73.91,0.00
1592,11.04,73.93,0.00
1593,11.03,73.95,0.00
1594,11.03,73.95,0.00
1595,11.02,73.97,0.00
1596,11.02,74.00,0.00
1597,11.01,74.02,0.00
1598,11.00,74.04,0.00
1599,10.99,74.06,0.00
1600,10.98,74.08,0.00
1601,10.98,74.08,2.00
1602,10.97,74.10,2.00
1603,10.97,74.10,2.00
1604,11.02,74.04,0.00
1605,11.02,74.04,0.00
1606,11.01,74.06,0.00
1607,11.01,74.06,0.00
1608,11.01,74.09,0.00
1609,11.01,74.09,0.00
1610,11.01,74.09,0.00
1611,11.01,74.09,0.00
1612,11.00,74.11,0.00
1613,10.99,74.13,0.00
1614,10.99,74.13,4.00
1615,11.01,74.07,0.00
1616,11.00,74.09,0.00
1617,10.99,74.11,0.00
1618,10.98,74.13,0.00
1619,10.97,74.15,0.00
1620,10.96,74.17,0.00
1621,10.95,74.20,0.00
1622,10.94,74.22,0.00
1623,10.93,74.24,0.00
1624,10.93,74.26,0.00
1625,10.92,74.28,0.00
1626,10.91,74.30,0.00
1627,10.91,74.30,0.00
1628,10.91,74.30,3.00
1629,10.91,74.30,2.00
1630,10.91,74.30,2.00
1631,10.91,74.30,2.00
1632,10.91,74.30,2.00
1633,10.91,74.30,2.00
1634,10.90,74.24,3.00
1635,10.90,74.24,3.00
1636,10.89,74.26,3.00
1637,10.89,74.26,3.00
1638,10.89,74.26,3.00
1639,10.90,74.20,0.00
1640,10.90,74.20,0.00
1641,10.89,74.22,0.00
1642,10.88,74.24,0.00
1643,10.87,74.26,0.00
1644,10.87,74.29,0.00
1645,10.86,74.31,0.00
1646,10.85,74.33,0.00
1647,10.84,74.35,0.00
1648,10.84,74.35,0.00
1649,10.83,74.37,0.00
1650,10.82,74.39,0.00
1651,10.82,74.39,0.00
1652,10.82,74.39,0.00
1653,10.81,74.41,0.00
1654,10.80,74.43,0.00
1655,10.80,74.43,0.00
1656,10.80,74.43,0.00
1657,10.79,74.45,0.00
1658,10.79,74.47,0.00
1659,10.78,74.49,0.00
1660,10.77,74.51,0.00
1661,10.76,74.54,0.00
1662,10.76,74.54,0.00
1663,10.75,74.56,0.00
1664,10.74,74.58,0.00
1665,10.73,74.60,0.00
1666,10.73,74.60,1.00
1667,10.74,74.54,0.00
1668,10.73,74.56,0.00
1669,10.72,74.58,0.00
1670,10.72,74.58,2.00
1671,10.77,74.52,1.00
1672,10.77,74.54,1.00
1673,10.76,74.56,1.00
1674,10.76,74.56,1.00
1675,10.75,74.58,1.00
1676,10.75,74.58,1.00
1677,10.74,74.60,1.00
1678,10.73,74.62,1.00
1679,10.72,74.64,1.00
1680,10.72,74.64,1.00
1681,10.71,74.66,1.00
1682,10.71,74.66,1.00
1683,10.71,74.68,1.00
1684,10.80,74.62,0.00
1685,10.79,74.64,0.00
1686,10.78,74.66,0.00
1687,10.78,74.68,0.00
1688,10.77,74.70,0.00
1689,10.77,74.70,0.00
1690,10.76,74.72,0.00
1691,10.75,74.74,0.00
1692,10.74,74.76,0.00
1693,10.73,74.78,0.00
1694,10.73,74.80,0.00
1695,10.73,74.80,0.00
1696,10.72,74.82,0.00
1697,10.72,74.82,0.00
1698,10.71,74.84,0.00
1699,10.70,74.86,0.00
1700,10.70,74.86,0.00
1701,10.70,74.86,0.00
1702,10.69,74.88,0.00
1703,10.68,74.90,0.00
1704,10.67,74.92,0.00
1705,10.67,74.92,2.00
1706,10.69,74.86,0.00
1707,10.68,74.88,0.00
1708,10.67,74.90,0.00
1709,10.66,74.92,0.00
1710,10.65,74.94,0.00
1711,10.65,74.96,0.00
1712,10.64,74.98,0.00
1713,10.64,74.98,0.00
1714,10.63,75.00,0.00
1715,10.62,75.02,0.00
1716,10.62,75.02,0.00
1717,10.61,75.04,0.00
1718,10.60,75.06,0.00
1719,10.60,75.06,1.00
1720,10.60,75.06,1.00
1721,10.60,75.08,1.00
1722,10.60,75.08,1.50
1723,10.60,75.08,1.50
1724,10.59,75.10,1.50
1725,10.58,75.12,1.50
1726,10.58,75.12,2.33
1727,10.58,75.12,2.33
1728,10.62,75.06,1.50
1729,10.62,75.00,1.00
1730,10.62,75.02,1.00
1731,10.61,75.04,1.00
1732,10.61,75.04,1.00
1733,10.61,75.04,1.00
1734,10.60,75.06,1.00
1735,10.60,75.06,1.00
1736,10.59,75.08,1.00
1737,10.58,75.10,1.00
1738,10.57,75.12,1.00
1739,10.57,75.06,1.00
1740,10.56,75.08,1.00
1741,10.55,75.10,1.00
1742,10.55,75.10,1.00
1743,10.55,75.12,1.00
1744,10.55,75.12,1.00
1745,10.55,75.12,1.00
1746,10.54,75.14,1.00
1747,10.53,75.15,1.00
1748,10.53,75.15,1.00
1749,10.53,75.15,1.00
1750,10.61,75.10,1.00
1751,10.61,75.10,1.00
1752,10.60,75.12,1.00
1753,10.60,75.12,1.00
1754,10.60,75.12,1.00
1755,10.59,75.13,1.00
1756,10.58,75.15,1.00
1757,10.58,75.10,0.00
1758,10.57,75.12,0.00
1759,10.57,75.13,0.00
1760,10.56,75.15,0.00
1761,10.55,75.17,0.00
1762,10.54,75.19,0.00
1763,10.53,75.21,0.00
1764,10.53,75.23,0.00
1765,10.53,75.23,0.00
1766,10.52,75.25,0.00
1767,10.51,75.27,0.00
1768,10.51,75.27,0.00
1769,10.50,75.29,0.00
1770,10.50,75.29,0.00
1771,10.49,75.30,0.00
1772,10.49,75.32,0.00
1773,10.48,75.34,0.00
1774,10.47,75.36,0.00
1775,10.46,75.38,0.00
1776,10.46,75.38,0.00
1777,10.45,75.40,0.00
1778,10.45,75.42,0.00
1779,10.44,75.44,0.00
1780,10.43,75.45,0.00
1781,10.43,75.45,0.00
1782,10.42,75.47,0.00
1783,10.41,75.49,0.00
1784,10.41,75.51,0.00
1785,10.41,75.51,0.00
1786,10.40,75.53,0.00
1787,10.39,75.55,0.00
1788,10.39,75.55,1.00
1789,10.39,75.55,1.00
1790,10.38,75.57,1.00
1791,10.38,75.57,1.00
1792,10.41,75.51,1.00
1793,10.41,75.51,1.00
1794,10.40,75.53,1.00
1795,10.39,75.55,1.00
1796,10.39,75.55,1.00
1797,10.38,75.56,1.00
1798,10.38,75.56,1.00
1799,10.38,75.58,1.00
1800,10.37,75.60,1.00
1801,10.36,75.62,1.00
1802,10.40,75.56,0.00
1803,10.39,75.58,0.00
1804,10.39,75.58,0.00
1805,10.38,75.60,0.00
1806,10.38,75.62,0.00
1807,10.37,75.64,0.00
1808,10.36,75.65,0.00
1809,10.36,75.65,0.00
1810,10.36,75.65,0.00
1811,10.35,75.67,0.00
1812,10.34,75.69,0.00
1813,10.34,75.71,0.00
1814,10.34,75.71,0.00
1815,10.34,75.71,0.00
1816,10.33,75.73,0.00
1817,10.32,75.74,0.00
1818,10.31,75.76,0.00
1819,10.31,75.78,0.00
1820,10.31,75.78,0.00
1821,10.30,75.80,0.00
1822,10.29,75.82,0.00
1823,10.28,75.83,0.00
1824,10.28,75.83,0.00
1825,10.28,75.85,0.00
1826,10.27,75.87,0.00
1827,10.27,75.87,0.00
1828,10.26,75.89,0.00
1829,10.25,75.91,0.00
1830,10.25,75.92,0.00
1831,10.24,75.94,0.00
1832,10.23,75.96,0.00
1833,10.22,75.98,0.00
1834,10.22,75.99,0.00
1835,10.21,76.01,0.00
1836,10.20,76.03,0.00
1837,10.19,76.05,0.00
1838,10.19,76.06,0.00
1839,10.18,76.08,0.00
1840,10.17,76.10,0.00
1841,10.17,76.10,0.00
1842,10.16,76.12,0.00
1843,10.16,76.13,0.00
1844,10.15,76.15,0.00
1845,10.15,76.15,1.00
1846,10.14,76.17,1.00
1847,10.13,76.19,1.00
1848,10.13,76.20,1.00
1849,10.12,76.22,1.00
1850,10.11,76.24,1.00
1851,10.10,76.26,1.00
1852,10.10,76.27,1.00
1853,10.09,76.29,1.00
1854,10.08,76.31,1.00
1855,10.08,76.31,1.00
1856,10.07,76.33,1.00
1857,10.07,76.33,1.00
1858,10.07,76.34,1.00
1859,10.06,76.36,1.00
1860,10.05,76.38,1.00
1861,10.04,76.39,1.00
1862,10.04,76.41,1.00
1863,10.03,76.43,1.00
1864,10.02,76.45,1.00
1865,10.02,76.46,1.00
1866,10.02,76.46,1.00
1867,10.03,76.41,0.00
1868,10.02,76.42,0.00
1869,10.01,76.44,0.00
1870,10.01,76.44,0.00
1871,10.00,76.46,0.00
1872,10.00,76.47,0.00
1873,9.99,76.49,0.00
1874,9.98,76.51,0.00
1875,9.98,76.53,0.00
1876,9.97,76.54,0.00
1877,9.97,76.54,0.00
1878,9.96,76.56,0.00
1879,9.95,76.58,0.00
1880,9.95,76.59,0.00
1881,9.94,76.61,0.00
1882,9.93,76.63,0.00
1883,9.93,76.64,0.00
1884,9.92,76.66,0.00
1885,9.91,76.68,0.00
1886,9.90,76.69,0.00
1887,9.90,76.69,0.00
1888,9.90,76.71,0.00
1889,9.89,76.73,0.00
1890,9.89,76.73,0.00
1891,9.88,76.74,0.00
1892,9.88,76.76,0.00
1893,9.87,76.78,0.00
1894,9.86,76.79,0.00
1895,9.86,76.81,0.00
1896,9.86,76.81,0.00
1897,9.86,76.81,0.00
1898,9.86,76.81,0.00
1899,9.85,76.82,0.00
1900,9.84,76.84,0.00
1901,9.83,76.86,0.00
1902,9.83,76.87,0.00
1903,9.83,76.87,0.00
1904,9.82,76.89,0.00
1905,9.81,76.91,0.00
1906,9.81,76.91,0.00
1907,9.81,76.92,0.00
1908,9.80,76.94,0.00
1909,9.79,76.96,0.00
1910,9.79,76.96,0.00
1911,9.79,76.97,0.00
1912,9.78,76.99,0.00
1913,9.78,76.99,2.00
1914,9.78,76.99,2.00
1915,9.78,76.99,2.00
1916,9.78,76.99,2.00
1917,9.80,76.93,1.00
1918,9.79,76.95,1.00
1919,9.79,76.97,1.00
1920,9.78,76.98,1.00
1921,9.77,77.00,1.00
